timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1465214301262,57,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2124,10,10,12,0
1465214301282,49,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2123,10,10,12,0
1465214301223,109,HTTP Request,200,OK,Thread Group 1-1,text,true,,11624,10,10,12,0
1465214301265,79,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2123,10,10,12,0
1465214301283,63,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2123,10,10,12,0
1465214301230,120,HTTP Request,200,OK,Thread Group 1-9,text,true,,11570,10,10,13,0
1465214301332,27,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2124,10,10,13,0
1465214301303,63,HTTP Request,500,Internal Server Error,Thread Group 1-3,text,false,,2123,10,10,12,0
1465214301318,52,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2124,10,10,12,0
1465214301319,60,HTTP Request,500,Internal Server Error,Thread Group 1-7,text,false,,2123,10,10,12,0
1465214301302,82,HTTP Request,200,OK,Thread Group 1-4,text,true,,11570,10,10,12,0
1465214301344,54,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2123,10,10,12,0
1465214301281,120,HTTP Request,200,OK,Thread Group 1-10,text,true,,11570,10,10,12,0
1465214301346,61,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2121,10,10,12,0
1465214301384,25,HTTP Request,500,Internal Server Error,Thread Group 1-4,text,false,,2121,10,10,12,0
1465214301359,65,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2123,10,10,12,0
1465214301401,25,HTTP Request,500,Internal Server Error,Thread Group 1-10,text,false,,2121,10,10,12,0
1465214301370,65,HTTP Request,500,Internal Server Error,Thread Group 1-5,text,false,,2123,10,10,12,0
1465214301350,86,HTTP Request,200,OK,Thread Group 1-9,text,true,,11637,10,10,13,0
1465214301331,119,HTTP Request,200,OK,Thread Group 1-2,text,true,,11570,10,10,13,0
1465214301398,59,HTTP Request,500,Internal Server Error,Thread Group 1-8,text,false,,2121,10,10,12,0
1465214301436,25,HTTP Request,500,Internal Server Error,Thread Group 1-9,text,false,,2128,10,10,12,0
1465214301408,57,HTTP Request,500,Internal Server Error,Thread Group 1-6,text,false,,2128,10,10,12,0
1465214301450,30,HTTP Request,500,Internal Server Error,Thread Group 1-2,text,false,,2121,10,10,13,0
1465214301366,116,HTTP Request,200,OK,Thread Group 1-3,text,true,,11637,10,10,12,0
1465214301425,58,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,,2123,10,10,12,0
